model z clump.grp clump_mass
h148_6144 0.17 35998 91925.62
h148_6144 0.17 35999 31398.09
h148_6144 0.17 36000 40577.10
h148_6144 0.17 36001 91834.13
h148_6144 0.17 36002 159438.61
h148_6144 0.17 36003 24619.95
h148_6144 0.17 36004 60146.44
h148_6144 0.17 36005 50890.05
h148_6144 0.17 36006 159843.35
h148_6144 0.17 36007 17596.89
h148_6144 0.17 36008 59252.11
h148_6144 0.17 36009 90723.08
h148_6144 0.17 36010 29901.98
h148_6144 0.17 36011 84044.75
h148_6144 0.17 36012 174673.67
h148_6144 0.17 36013 48538.08
h148_6144 0.17 36014 62547.54
h148_6144 0.17 36015 178104.05
h148_6144 0.17 36016 75594.94
h148_6144 0.17 36017 41751.04
h148_6144 0.17 36018 23646.29
h148_6144 0.17 36019 46471.88
h148_6144 0.17 36020 57575.26
h148_6144 0.17 36021 56239.66
h148_6144 0.17 36022 52284.13
h148_6144 0.17 36023 77432.09
h148_6144 0.17 36024 32467.75
h148_6144 0.17 36025 28510.13
h148_6144 0.17 36026 52238.26
h148_6144 0.17 36027 26511.24
h148_6144 0.17 36028 67897.25
h148_6144 0.17 36029 13529.14
h148_6144 0.17 36030 22875.17
h148_6144 0.17 36031 47490.21
h148_6144 0.17 36032 64418.25
h148_6144 0.17 36033 99746.22
h148_6144 0.17 36034 75502.72
h148_6144 0.17 36035 77641.83
h148_6144 0.17 36036 77196.05
h148_6144 0.17 36037 90746.30
h148_6144 0.17 36038 155455.56
h148_6144 0.17 36039 29876.15
h148_6144 0.17 36040 6628.97
h148_6144 0.17 36041 13255.88
h148_6144 0.17 36042 276913.63
h148_6144 0.17 36043 20961.81
h148_6144 0.17 36044 12735.80
h148_6144 0.17 36045 6057.56
h148_6144 0.17 36046 45744.93
h148_6144 0.17 36047 9952.93
h148_6144 0.17 36048 6980.20
h148_6144 0.17 36049 6736.73
h148_6144 0.17 36050 13281.26
h148_6144 0.17 36051 23211.34
h148_6144 0.17 36052 8058.20
h148_6144 0.17 36053 68639.10
h148_6144 0.17 36054 29883.54
h148_6144 0.17 36055 46454.17
h148_6144 0.17 36056 72928.69
h148_6144 0.17 36057 9941.59
h148_6144 0.17 36058 76237.10
h148_6144 0.17 36059 33692.51
h148_6144 0.17 36060 65830.46
h148_6144 0.17 36061 12630.45
h148_6144 0.17 36062 60118.52
h148_6144 0.17 36063 81879.16
h148_6144 0.17 36064 8026.54
h148_6144 0.17 36065 86191.91
h148_6144 0.17 36066 5183.11
h148_6144 0.17 36067 87145.87
h148_6144 0.17 36068 12139.63
h148_6144 0.17 36069 12050.27
h148_6144 0.17 36070 15858.11
h148_6144 0.17 36071 64117.15
h148_6144 0.17 36072 42955.02
h148_6144 0.17 36073 23145.55
h148_6144 0.17 36074 6635.33
h148_6144 0.17 36075 40187.54
h148_6144 0.17 36076 93080.08
h148_6144 0.17 36077 74701.57
h148_6144 0.17 36078 17695.23
h148_6144 0.17 36079 75058.73
h148_6144 0.17 36080 40625.49
h148_6144 0.17 36081 69675.78
h148_6144 0.17 36082 20837.35
h148_6144 0.17 36083 82864.91
h148_6144 0.17 36084 13440.60
h148_6144 0.17 36085 5040.04
h148_6144 0.17 36086 9316.87
h148_6144 0.17 36087 46694.55
h148_6144 0.17 36088 8262.55
h148_6144 0.17 36089 13255.96
h148_6144 0.17 36090 79548.91
h148_6144 0.17 36091 6662.40
h148_6144 0.17 36092 20520.13
h148_6144 0.17 36093 43147.99
h148_6144 0.17 36094 74751.00
h148_6144 0.17 36095 24558.74
h148_6144 0.17 36096 85617.07
h148_6144 0.17 36097 36112.43
h148_6144 0.17 36098 29826.20
h148_6144 0.17 36099 24222.90
h148_6144 0.17 36100 75479.53
h148_6144 0.17 36101 6629.27
h148_6144 0.17 36102 36908.82
h148_6144 0.17 36103 25187.32
h148_6144 0.17 36104 65138.33
h148_6144 0.17 36105 10553.45
h148_6144 0.17 36106 14639.02
h148_6144 0.17 36107 6637.36
h148_6144 0.17 36108 162385.72
h148_6144 0.17 36109 82015.36
h148_6144 0.17 36110 130646.11
h148_6144 0.17 36111 72971.02
h148_6144 0.17 36112 7895.23
h148_6144 0.17 36113 59649.37
h148_6144 0.17 36114 23222.40
h148_6144 0.17 36115 8023.21
h148_6144 0.17 36116 19897.13
h148_6144 0.17 36117 6628.74
h148_6144 0.17 36118 39619.23
h148_6144 0.17 36119 12921.87
h148_6144 0.17 36120 6638.51
h148_6144 0.17 36121 6643.71
h148_6144 0.17 36122 19820.45
h148_6144 0.17 36123 235554.87
h148_6144 0.17 36124 23210.88
h148_6144 0.17 36125 97981.39
h148_6144 0.17 36126 106043.16
h148_6144 0.17 36127 65312.94
h148_6144 0.17 36128 258942.08
h148_6144 0.17 36129 24589.85
h148_6144 0.17 36130 43179.66
h148_6144 0.17 36131 5187.20
h148_6144 0.17 36132 59382.22
h148_6144 0.17 36133 39523.94
h148_6144 0.17 36134 19918.44
h148_6144 0.17 36135 5533.95
h148_6144 0.17 36136 13397.28
h148_6144 0.17 36137 224497.57
h148_6144 0.17 36138 16649.02
h148_6144 0.17 36139 6669.94
h148_6144 0.17 36140 9963.60
h148_6144 0.17 36141 35437.31
h148_6144 0.17 36142 14751.48
h148_6144 0.17 36143 74622.45
h148_6144 0.17 36144 6629.52
h148_6144 0.17 36145 9953.85
h148_6144 0.17 36146 76221.90
h148_6144 0.17 36147 88098.60
h148_6144 0.17 36148 109300.59
h148_6144 0.17 36149 33493.53
h148_6144 0.17 36150 37341.27
h148_6144 0.17 36151 117802.37
h148_6144 0.17 36152 30916.72
h148_6144 0.17 36153 34740.30
h148_6144 0.17 36154 69451.19
h148_6144 0.17 36155 109493.97
h148_6144 0.17 36156 96519.61
h148_6144 0.17 36157 71834.62
h148_6144 0.17 36158 82846.91
h148_6144 0.17 36159 76218.80
h148_6144 0.17 36160 39767.59
h148_6144 0.17 36161 72909.89
h148_6144 0.17 36162 23197.24
h148_6144 0.17 36163 86168.21
h148_6144 0.17 36164 10015.49
h148_6144 0.17 36165 9943.00
h148_6144 0.17 36166 10019.63
h148_6144 0.17 36167 79537.11
h148_6144 0.17 36168 145162.11
h148_6144 0.17 36169 72905.50
h148_6144 0.17 36170 25515.68
h148_6144 0.17 36171 17484.98
h148_6144 0.17 36172 71103.61
h148_6144 0.17 36173 4659.86
h148_6144 0.17 36174 146394.83
h148_6144 0.17 36175 34221.68
h148_6144 0.17 36176 8367.31
h148_6144 0.17 36177 15715.03
h148_6144 0.17 36178 64566.46
h148_6144 0.17 36179 18866.40
h148_6144 0.17 36180 55150.02
h148_6144 0.17 36181 75125.91
h148_6144 0.17 36182 134157.72
h148_6144 0.17 36183 30050.06
h148_6144 0.17 36184 60661.23
h148_6144 0.17 36185 17270.66
h148_6144 0.17 36186 6021.18
h148_6144 0.17 36187 26511.16
h148_6144 0.17 36188 29859.90
h148_6144 0.17 36189 32781.18
h148_6144 0.17 36190 56187.00
h148_6144 0.17 36191 66277.16
h148_6144 0.17 36192 129333.95
h148_6144 0.17 36193 72916.31
h148_6144 0.17 36194 26515.29
h148_6144 0.17 36195 69413.85
h148_6144 0.17 36196 29835.74
h148_6144 0.17 36197 42608.95
h148_6144 0.17 36198 23197.25
h148_6144 0.17 36199 16569.97
h148_6144 0.17 36200 16588.74
h148_6144 0.17 36201 79806.20
h148_6144 0.17 36202 10273.69
h148_6144 0.17 36203 26526.78
h148_6144 0.17 36204 14686.32
h148_6144 0.17 36205 71140.05
h148_6144 0.17 36206 48621.17
h148_6144 0.17 36207 42502.27
h148_6144 0.17 36208 44220.88
h148_6144 0.17 36209 23534.32
h148_6144 0.17 36210 62001.09
h148_6144 0.17 36211 28540.02
h148_6144 0.17 36212 49450.11
h148_6144 0.17 36213 7730.52
h148_6144 0.17 36214 69681.81
h148_6144 0.17 36215 23197.34
h148_6144 0.17 36216 45583.32
h148_6144 0.17 36217 79532.90
h148_6144 0.17 36218 62963.10
h148_6144 0.17 36219 114906.34
h148_6144 0.17 36220 44634.69
h148_6144 0.17 36221 37322.54
h148_6144 0.17 36222 18238.57
h148_6144 0.17 36223 92999.00
h148_6144 0.17 36224 77228.12
h148_6144 0.17 36225 80764.19
h148_6144 0.17 36226 16818.26
h148_6144 0.17 36227 20645.11
h148_6144 0.17 36228 69679.71
h148_6144 0.17 36229 66416.61
h148_6144 0.17 36230 70558.88
h148_6144 0.17 36231 89239.73
h148_6144 0.17 36232 33212.36
h148_6144 0.17 36233 81140.43
h148_6144 0.17 36234 81059.96
h148_6144 0.17 36235 31340.70
h148_6144 0.17 36236 92787.64
h148_6144 0.17 36237 19226.81
h148_6144 0.17 36238 9941.87
h148_6144 0.17 36239 74254.54
h148_6144 0.17 36240 46503.58
h148_6144 0.17 36241 64665.98
h148_6144 0.17 36242 68745.13
h148_6144 0.17 36243 63104.21
h148_6144 0.17 36244 36866.79
h148_6144 0.17 36245 96918.37
h148_6144 0.17 36246 54445.20
h148_6144 0.17 36247 16575.98
h148_6144 0.17 36248 25214.10
h148_6144 0.17 36249 66693.90
h148_6144 0.17 36250 37323.02
h148_6144 0.17 36251 43099.49
h148_6144 0.17 36252 43096.26
h148_6144 0.17 36253 97812.47
h148_6144 0.17 36254 56252.28
h148_6144 0.17 36255 59044.88
h148_6144 0.17 36256 24643.05
h148_6144 0.17 36257 21295.40
h148_6144 0.17 36258 26503.19
h148_6144 0.17 36259 43026.81
h148_6144 0.17 36260 60352.70
h148_6144 0.17 36261 10276.38
h148_6144 0.17 36262 18413.52
h148_6144 0.17 36263 38236.11
h148_6144 0.17 36264 11372.18
h148_6144 0.17 36265 10106.93
h148_6144 0.17 36266 93585.24
h148_6144 0.17 36267 9942.15
h148_6144 0.17 36268 6632.36
h148_6144 0.17 36269 23350.98
h148_6144 0.17 36270 44120.65
h148_6144 0.17 36271 50667.00
h148_6144 0.17 36272 28911.66
h148_6144 0.17 36273 66897.18
h148_6144 0.17 36274 48530.99
h148_6144 0.17 36275 65684.91
h148_6144 0.17 36276 71238.77
h148_6144 0.17 36277 62812.75
h148_6144 0.17 36278 56181.39
h148_6144 0.17 36279 38255.55
h148_6144 0.17 36280 39199.99
h148_6144 0.17 36281 64800.39
h148_6144 0.17 36282 59664.29
h148_6144 0.17 36283 42963.33
h148_6144 0.17 36284 10102.14
h148_6144 0.17 36285 66861.58
h148_6144 0.17 36286 23288.45
h148_6144 0.17 36287 76267.01
h148_6144 0.17 36288 13255.78
h148_6144 0.17 36289 36462.91
h148_6144 0.17 36290 43081.05
h148_6144 0.17 36291 23904.57
h148_6144 0.17 36292 43405.28
h148_6144 0.17 36293 44991.95
h148_6144 0.17 36294 48987.48
h148_6144 0.17 36295 58873.12
h148_6144 0.17 36296 16585.42
h148_6144 0.17 36297 45057.01
h148_6144 0.17 36298 76768.14
h148_6144 0.17 36299 41709.76
h148_6144 0.17 36300 6347.65
h148_6144 0.17 36301 37651.76
h148_6144 0.17 36302 36507.80
h148_6144 0.17 36303 43844.51
h148_6144 0.17 36304 52280.78
h148_6144 0.17 36305 229004.33
h148_6144 0.17 36306 6326.57
h148_6144 0.17 36307 30553.38
h148_6144 0.17 36308 56746.70
h148_6144 0.17 36309 37387.03
h148_6144 0.17 36310 30657.44
h148_6144 0.17 36311 47734.51
h148_6144 0.17 36312 18921.68
h148_6144 0.17 36313 37396.17
h148_6144 0.17 36314 6704.31
h148_6144 0.17 36315 92788.14
h148_6144 0.17 36316 45679.87
h148_6144 0.17 36317 32084.88
h148_6144 0.17 36318 20371.85
h148_6144 0.17 36319 42980.08
h148_6144 0.17 36320 65548.81
h148_6144 0.17 36321 38222.50
h148_6144 0.17 36322 61877.77
h148_6144 0.17 36323 37378.23
h148_6144 0.17 36324 60271.80
h148_6144 0.17 36325 72354.28
h148_6144 0.17 36326 64451.90
h148_6144 0.17 36327 44721.16
h148_6144 0.17 36328 263016.04
h148_6144 0.17 36329 33344.98
h148_6144 0.17 36330 86008.49
h148_6144 0.17 36331 12800.73
h148_6144 0.17 36332 36014.03
h148_6144 0.17 36333 20110.68
h148_6144 0.17 36334 68106.61
h148_6144 0.17 36335 8225.56
h148_6144 0.17 36336 12337.10
h148_6144 0.17 36337 28780.32
h148_6144 0.17 36338 19955.77
h148_6144 0.17 36339 52400.28
h148_6144 0.17 36340 47930.31
h148_6144 0.17 36341 27914.01
h148_6144 0.17 36342 40911.29
h148_6144 0.17 36343 9655.14
h148_6144 0.17 36344 29121.58
h148_6144 0.17 36345 54037.57
h148_6144 0.17 36346 76384.74
h148_6144 0.17 36347 34537.79
h148_6144 0.17 36348 49469.52
h148_6144 0.17 36349 64274.74
h148_6144 0.17 36350 66229.35
h148_6144 0.17 36351 35721.47
h148_6144 0.17 36352 40693.01
h148_6144 0.17 36353 38106.71
h148_6144 0.17 36354 153019.73
h148_6144 0.17 36355 70656.48
h148_6144 0.17 36356 36592.75
h148_6144 0.17 36357 59157.36
h148_6144 0.17 36358 59546.34
h148_6144 0.17 36359 40112.05
h148_6144 0.17 36360 64877.81
h148_6144 0.17 36361 54171.11
h148_6144 0.17 36362 78674.94
h148_6144 0.17 36363 24719.77
h148_6144 0.17 36364 61322.88
h148_6144 0.17 36365 40772.07
h148_6144 0.17 36366 72192.78
h148_6144 0.17 36367 27806.13
h148_6144 0.17 36368 66028.31
h148_6144 0.17 36369 25197.30
h148_6144 0.17 36370 53841.25
h148_6144 0.17 36371 28966.95
h148_6144 0.17 36372 30914.44
h148_6144 0.17 36373 75663.36
h148_6144 0.17 36374 61100.48
h148_6144 0.17 36375 32589.10
h148_6144 0.17 36376 49878.61
h148_6144 0.17 36377 20610.32
h148_6144 0.17 36378 21964.52
h148_6144 0.17 36379 61096.50
h148_6144 0.17 36380 42390.45
h148_6144 0.17 36381 49766.47
h148_6144 0.17 36382 38151.40
h148_6144 0.17 36383 49658.75
h148_6144 0.17 36384 35977.45
h148_6144 0.17 36385 30011.23
h148_6144 0.17 36386 41824.31
h148_6144 0.17 36387 56405.64
h148_6144 0.17 36388 65732.06
h148_6144 0.17 36389 33140.66
h148_6144 0.17 36390 49045.25
h148_6144 0.17 36391 38966.56
h148_6144 0.17 36392 31976.88
h148_6144 0.17 36393 52786.14
h148_6144 0.17 36394 72837.01
h148_6144 0.17 36395 35467.25
h148_6144 0.17 36396 35285.04
h148_6144 0.17 36397 154419.59
h148_6144 0.17 36398 102668.02
h148_6144 0.17 36399 14478.59
h148_6144 0.17 36400 46977.55
h148_6144 0.17 36401 23245.68
h148_6144 0.17 36402 4601.89
h148_6144 0.17 36403 71404.92
h148_6144 0.17 36404 40535.31
h148_6144 0.17 36405 109691.70
h148_6144 0.17 36406 25804.76
h148_6144 0.17 36407 20585.34
h148_6144 0.17 36408 45227.34
h148_6144 0.17 36409 69189.96
h148_6144 0.17 36410 35189.86
h148_6144 0.17 36411 43319.98
h148_6144 0.17 36412 52949.23
h148_6144 0.17 36413 30525.95
h148_6144 0.17 36414 37167.37
h148_6144 0.17 36415 59112.36
h148_6144 0.17 36416 118657.07
h148_6144 0.17 36417 50242.37
h148_6144 0.17 36418 87663.53
h148_6144 0.17 36419 31595.17
h148_6144 0.17 36420 69327.74
h148_6144 0.17 36421 31084.55
h148_6144 0.17 36422 75503.77
h148_6144 0.17 36423 79813.87
h148_6144 0.17 36424 37377.79
h148_6144 0.17 36425 32901.35
h148_6144 0.17 36426 44941.96
h148_6144 0.17 36427 9262.72
h148_6144 0.17 36428 27629.06
h148_6144 0.17 36429 38245.72
h148_6144 0.17 36430 16145.20
h148_6144 0.17 36431 56692.07
h148_6144 0.17 36432 32502.33
h148_6144 0.17 36433 32693.09
h148_6144 0.17 36434 167631.56
h148_6144 0.17 36435 21779.02
h148_6144 0.17 36436 74322.21
h148_6144 0.17 36437 76090.40
h148_6144 0.17 36438 53865.34
h148_6144 0.17 36439 26520.46
h148_6144 0.17 36440 29017.41
h148_6144 0.17 36441 67831.40
h148_6144 0.17 36442 67589.13
h148_6144 0.17 36443 6374.74
h148_6144 0.17 36444 69124.60
h148_6144 0.17 36445 56257.90
h148_6144 0.17 36446 13001.68
h148_6144 0.17 36447 74270.99
h148_6144 0.17 36448 40432.02
h148_6144 0.17 36449 19647.00
h148_6144 0.17 36450 50551.07
h148_6144 0.17 36451 78122.11
h148_6144 0.17 36452 46609.18
h148_6144 0.17 36453 21205.78
h148_6144 0.17 36454 24670.91
h148_6144 0.17 36455 25727.64
h148_6144 0.17 36456 34989.85
h148_6144 0.17 36457 4329.25
h148_6144 0.17 36458 30779.48
h148_6144 0.17 36459 13046.68
h148_6144 0.17 36460 12051.11
h148_6144 0.17 36461 151099.54
h148_6144 0.17 36462 70515.83
h148_6144 0.17 36463 65854.16
h148_6144 0.17 36464 19319.09
h148_6144 0.17 36465 74660.60
h148_6144 0.17 36466 63887.88
h148_6144 0.17 36467 153224.74
h148_6144 0.17 36468 72436.05
h148_6144 0.17 36469 61934.98
h148_6144 0.17 36470 68794.90
h148_6144 0.17 36471 20835.74
h148_6144 0.17 36472 9958.39
h148_6144 0.17 36473 6633.98
h148_6144 0.17 36474 11485.57
h148_6144 0.17 36475 40392.87
h148_6144 0.17 36476 48995.69
h148_6144 0.17 36477 70137.52
h148_6144 0.17 36478 72572.13
h148_6144 0.17 36479 36320.74
h148_6144 0.17 36480 64336.94
h148_6144 0.17 36481 71275.35
h148_6144 0.17 36482 85290.27
h148_6144 0.17 36483 58825.62
h148_6144 0.17 36484 26519.59
h148_6144 0.17 36485 26840.77
h148_6144 0.17 36486 10003.75
h148_6144 0.17 36487 13264.29
h148_6144 0.17 36488 65772.42
h148_6144 0.17 36489 66473.57
h148_6144 0.17 36490 15203.61
h148_6144 0.17 36491 76734.14
h148_6144 0.17 36492 81031.75
h148_6144 0.17 36493 9514.92
h148_6144 0.17 36494 36617.60
h148_6144 0.17 36495 8835.76
h148_6144 0.17 36496 56605.65
h148_6144 0.17 36497 30004.23
h148_6144 0.17 36498 94026.53
h148_6144 0.17 36499 35721.65
h148_6144 0.17 36500 6349.63
h148_6144 0.17 36501 11560.24
h148_6144 0.17 36502 32646.09
h148_6144 0.17 36503 4441.63
h148_6144 0.17 36504 9949.01
h148_6144 0.17 36505 6697.75
h148_6144 0.17 36506 9941.56
h148_6144 0.17 36507 44531.37
h148_6144 0.17 36508 6628.37
h148_6144 0.17 36509 13319.45
h148_6144 0.17 36510 6630.36
h148_6144 0.17 36511 19021.58
h148_6144 0.17 36512 6644.82
h148_6144 0.17 36513 7260.24
h148_6144 0.17 36514 7289.53
h148_6144 0.17 36515 8175.75
h148_6144 0.17 36516 6634.58
h148_6144 0.17 36517 10932.83
h148_6144 0.17 36518 6638.03
h148_6144 0.17 36519 6580.38
h148_6144 0.17 36520 34458.24
h148_6144 0.17 36521 8403.65
h148_6144 0.17 36522 10822.36
h148_6144 0.17 36523 12278.94
h148_6144 0.17 36524 5170.34
h148_6144 0.17 36525 7339.08
h148_6144 0.17 36526 8913.21
h148_6144 0.17 36527 6652.14
h148_6144 0.17 36528 52873.91
h148_6144 0.17 36529 4388.56
h148_6144 0.17 36530 29712.74
h148_6144 0.17 36531 34618.08
h148_6144 0.17 36532 4372.08
h148_6144 0.17 36533 27772.01
h148_6144 0.17 36534 7713.14
h148_6144 0.17 36535 8423.21
h148_6144 0.17 36536 8785.40
h148_6144 0.17 36537 8291.31
h148_6144 0.17 36538 6689.84
h148_6144 0.17 36539 6242.04
h148_6144 0.17 36540 5538.31
h148_6144 0.17 36541 19967.11
h148_6144 0.17 36542 4912.83
h148_6144 0.17 36543 11847.23
h148_6144 0.17 36544 13334.14
h148_6144 0.17 36545 5691.88
h148_6144 0.17 36546 9954.81
h148_6144 0.17 36547 6430.71
h148_6144 0.17 36548 6180.10
h148_6144 0.17 36549 6639.40
h148_6144 0.17 36550 5207.68
h148_6144 0.17 36551 5288.85
h148_6144 0.17 36552 27179.05
h148_6144 0.17 36553 6723.63
h148_6144 0.17 36554 18507.78
h148_6144 0.17 36555 8716.44
h148_6144 0.17 36556 9494.09
h148_6144 0.17 36557 6475.88
h148_6144 0.17 36558 76245.40
h148_6144 0.17 36559 5993.85
h148_6144 0.17 36560 9705.16
h148_6144 0.17 36561 6635.39
h148_6144 0.17 36562 2241.28
h148_6144 0.17 36563 3546.79
h148_6144 0.17 36564 13310.42
h148_6144 0.17 36565 7711.85
h148_6144 0.17 36566 11474.23
h148_6144 0.17 36567 4122.38
h148_6144 0.17 36568 43172.85
h148_6144 0.17 36569 6694.10
h148_6144 0.17 36570 5115.50
h148_6144 0.17 36571 5232.73
h148_6144 0.17 36572 3121.71
h148_6144 0.17 36573 4140.19
h148_6144 0.17 36574 6636.83
h148_6144 0.17 36575 5612.45
h148_6144 0.17 36576 82579.20
h148_6144 0.17 36577 4452.10
h148_6144 0.17 36578 5195.28
h148_6144 0.17 36579 104572.48
h148_6144 0.17 36580 3386.29
h148_6144 0.17 36581 9953.78
h148_6144 0.17 36582 13270.24
h148_6144 0.17 36583 5180.45
h148_6144 0.17 36584 61064.08
h148_6144 0.17 36585 13799.16
h148_6144 0.17 36586 19721.15
h148_6144 0.17 36587 31590.93
h148_6144 0.17 36588 27330.07
h148_6144 0.17 36589 3310.12
h148_6144 0.17 36590 6801.44
h148_6144 0.17 36591 9493.64
h148_6144 0.17 36592 9957.67
h148_6144 0.17 36593 67784.65
h148_6144 0.17 36594 5854.73
h148_6144 0.17 36595 33732.41
h148_6144 0.17 36596 10126.86
h148_6144 0.17 36597 4702.88
h148_6144 0.17 36598 11407.81
h148_6144 0.17 36599 5068.52
h148_6144 0.17 36600 7117.00
h148_6144 0.17 36601 5431.38
h148_6144 0.17 36602 5132.65
h148_6144 0.17 36603 6652.08
h148_6144 0.17 36604 8791.38
h148_6144 0.17 36605 5890.38
h148_6144 0.17 36606 34805.90
h148_6144 0.17 36607 10588.17
h148_6144 0.17 36608 32305.27
h148_6144 0.17 36609 60939.39
h148_6144 0.17 36610 6628.49
h148_6144 0.17 36611 5730.92
h148_6144 0.17 36612 6629.48
h148_6144 0.17 36613 6627.74
h148_6144 0.17 36614 230062.00
h148_6144 0.17 36615 13266.45
h148_6144 0.17 36616 4620.82
h148_6144 0.17 36617 4413.81
h148_6144 0.17 36618 13556.85
h148_6144 0.17 36619 82026.60
h148_6144 0.17 36620 10546.56
h148_6144 0.17 36621 24675.55
h148_6144 0.17 36622 40663.93
h148_6144 0.17 36623 6684.81
h148_6144 0.17 36624 5369.83
h148_6144 0.17 36625 6670.91
h148_6144 0.17 36626 4980.31
h148_6144 0.17 36627 7943.73
h148_6144 0.17 36628 64343.58
h148_6144 0.17 36629 10010.63
h148_6144 0.17 36630 28253.19
h148_6144 0.17 36631 9519.45
h148_6144 0.17 36632 6631.68
h148_6144 0.17 36633 13267.19
h148_6144 0.17 36634 2582.72
h148_6144 0.17 36635 28048.69
h148_6144 0.17 36636 13323.34
h148_6144 0.17 36637 9942.71
h148_6144 0.17 36638 35521.31
h148_6144 0.17 36639 6629.76
h148_6144 0.17 36640 59885.76
h148_6144 0.17 36641 6628.32
h148_6144 0.17 36642 7587.64
h148_6144 0.17 36643 11491.05
h148_6144 0.17 36644 9791.66
h148_6144 0.17 36645 19440.50
h148_6144 0.17 36646 32980.51
h148_6144 0.17 36647 8047.15
h148_6144 0.17 36648 9952.92
h148_6144 0.17 36649 6628.78
h148_6144 0.17 36650 6631.51
h148_6144 0.17 36651 5056.28
h148_6144 0.17 36652 21053.42
h148_6144 0.17 36653 98202.00
h148_6144 0.17 36654 66613.58
h148_6144 0.17 36655 8819.45
h148_6144 0.17 36656 44711.28
h148_6144 0.17 36657 52405.22
h148_6144 0.17 36658 107953.69
h148_6144 0.17 36659 12838.75
h148_6144 0.17 36660 60859.26
h148_6144 0.17 36661 6682.01
h148_6144 0.17 36662 19137.34
h148_6144 0.17 36663 6638.05
h148_6144 0.17 36664 8242.03
h148_6144 0.17 36665 9998.59
h148_6144 0.17 36666 4390.37
h148_6144 0.17 36667 3315.55
h148_6144 0.17 36668 2284.21
h148_6144 0.17 36669 8131.52
h148_6144 0.17 36670 83529.29
h148_6144 0.17 36671 26976.41
h148_6144 0.17 36672 12043.75
h148_6144 0.17 36673 6278.81
h148_6144 0.17 36674 8482.12
h148_6144 0.17 36675 43112.47
h148_6144 0.17 36676 16947.09
h148_6144 0.17 36677 83930.05
h148_6144 0.17 36678 86357.66
h148_6144 0.17 36679 25322.95
h148_6144 0.17 36680 6634.88
h148_6144 0.17 36681 44951.91
h148_6144 0.17 36682 87358.52
h148_6144 0.17 36683 86235.04
h148_6144 0.17 36684 6665.90
h148_6144 0.17 36685 26695.51
h148_6144 0.17 36686 19497.55
h148_6144 0.17 36687 7199.39
h148_6144 0.17 36688 8829.56
h148_6144 0.17 36689 172819.54
h148_6144 0.17 36690 9789.93
h148_6144 0.17 36691 73868.31
h148_6144 0.17 36692 72809.57
h148_6144 0.17 36693 143265.90
h148_6144 0.17 36694 11882.68
h148_6144 0.17 36695 91269.79
h148_6144 0.17 36696 7479.65
h148_6144 0.17 36697 19374.28
h148_6144 0.17 36698 9966.94
h148_6144 0.17 36699 40251.96
h148_6144 0.17 36700 3194.22
h148_6144 0.17 36701 9162.19
h148_6144 0.17 36702 12956.25
h148_6144 0.17 36703 6641.42
h148_6144 0.17 36704 28819.24
h148_6144 0.17 36705 27464.35
h148_6144 0.17 36706 17116.31
h148_6144 0.17 36707 12813.30
h148_6144 0.17 36708 6235.24
h148_6144 0.17 36709 38364.66
h148_6144 0.17 36710 85701.02
h148_6144 0.17 36711 64186.36
h148_6144 0.17 36712 6656.36
h148_6144 0.17 36713 33970.42
h148_6144 0.17 36714 49711.72
h148_6144 0.17 36715 16625.54
h148_6144 0.17 36716 56994.83
h148_6144 0.17 36717 99677.36
h148_6144 0.17 36718 75697.03
h148_6144 0.17 36719 25786.88
h148_6144 0.17 36720 102489.21
h148_6144 0.17 36721 78187.73
h148_6144 0.17 36722 23198.42
h148_6144 0.17 36723 6632.94
h148_6144 0.17 36724 56987.45
h148_6144 0.17 36725 9710.77
h148_6144 0.17 36726 79541.02
h148_6144 0.17 36727 226529.59
h148_6144 0.17 36728 83806.62
h148_6144 0.17 36729 88744.34
h148_6144 0.17 36730 30020.94
h148_6144 0.17 36731 59650.73
h148_6144 0.17 36732 70425.70
h148_6144 0.17 36733 72517.10
h148_6144 0.17 36734 76220.18
h148_6144 0.17 36735 78641.39
h148_6144 0.17 36736 13292.36
h148_6144 0.17 36737 114676.78
h148_6144 0.17 36738 13260.08
h148_6144 0.17 36739 24782.98
h148_6144 0.17 36740 39830.90
h148_6144 0.17 36741 16569.09
h148_6144 0.17 36742 100940.49
h148_6144 0.17 36743 89280.72
h148_6144 0.17 36744 13198.13
h148_6144 0.17 36745 29925.10
h148_6144 0.17 36746 6687.92
h148_6144 0.17 36747 13297.31
h148_6144 0.17 36748 98040.78
h148_6144 0.17 36749 1822875.87
h148_6144 0.17 36750 46643.04
h148_6144 0.17 36751 6627.63
h148_6144 0.17 36752 6687.28
h148_6144 0.17 36753 9941.47
h148_6144 0.17 36754 16651.30
h148_6144 0.17 36755 6627.87
h148_6144 0.17 36756 6627.63
h148_6144 0.17 36757 19882.90
h148_6144 0.17 36758 74316.95
h148_6144 0.17 36759 23508.01
h148_6144 0.17 36760 39602.61
h148_6144 0.17 36761 59700.66
h148_6144 0.17 36762 36477.15
h148_6144 0.17 36763 41252.28
h148_6144 0.17 36764 23536.99
h148_6144 0.17 36765 17582.52
h148_6144 0.17 36766 166592.80
h148_6144 0.17 36767 69657.31
h148_6144 0.17 36768 6627.64
h148_6144 0.17 36769 10068.23
h148_6144 0.17 36770 25669.90
h148_6144 0.17 36771 70162.54
h148_6144 0.17 36772 6627.63
h148_6144 0.17 36773 62769.09
h148_6144 0.17 36774 19882.90
